times,me_f100_maf0.2,me_f100_maf0.2_ci_lower,me_f100_maf0.2_ci_upper,me_f100_maf0.2,me_f100_maf0.2_ci_lower,me_f100_maf0.2_ci_upper,me_f100_maf0.2,me_f100_maf0.2_ci_lower,me_f100_maf0.2_ci_upper,me_f100_maf0.4,me_f100_maf0.4_ci_lower,me_f100_maf0.4_ci_upper,me_f100_maf0.4,me_f100_maf0.4_ci_lower,me_f100_maf0.4_ci_upper,me_f100_maf0.4,me_f100_maf0.4_ci_lower,me_f100_maf0.4_ci_upper,me_f1000_maf0.2,me_f1000_maf0.2_ci_lower,me_f1000_maf0.2_ci_upper,me_f1000_maf0.2,me_f1000_maf0.2_ci_lower,me_f1000_maf0.2_ci_upper,me_f1000_maf0.2,me_f1000_maf0.2_ci_lower,me_f1000_maf0.2_ci_upper,me_f1000_maf0.4,me_f1000_maf0.4_ci_lower,me_f1000_maf0.4_ci_upper,me_f1000_maf0.4,me_f1000_maf0.4_ci_lower,me_f1000_maf0.4_ci_upper,me_f1000_maf0.4,me_f1000_maf0.4_ci_lower,me_f1000_maf0.4_ci_upper,me_f10000_maf0.2,me_f10000_maf0.2_ci_lower,me_f10000_maf0.2_ci_upper,me_f10000_maf0.2,me_f10000_maf0.2_ci_lower,me_f10000_maf0.2_ci_upper,me_f10000_maf0.2,me_f10000_maf0.2_ci_lower,me_f10000_maf0.2_ci_upper,me_f10000_maf0.4,me_f10000_maf0.4_ci_lower,me_f10000_maf0.4_ci_upper,me_f10000_maf0.4,me_f10000_maf0.4_ci_lower,me_f10000_maf0.4_ci_upper,me_f10000_maf0.4,me_f10000_maf0.4_ci_lower,me_f10000_maf0.4_ci_upper,epi_f100_maf0.2,epi_f100_maf0.2_ci_lower,epi_f100_maf0.2_ci_upper,epi_f100_maf0.2,epi_f100_maf0.2_ci_lower,epi_f100_maf0.2_ci_upper,epi_f100_maf0.2,epi_f100_maf0.2_ci_lower,epi_f100_maf0.2_ci_upper,epi_f100_maf0.4,epi_f100_maf0.4_ci_lower,epi_f100_maf0.4_ci_upper,epi_f100_maf0.4,epi_f100_maf0.4_ci_lower,epi_f100_maf0.4_ci_upper,epi_f100_maf0.4,epi_f100_maf0.4_ci_lower,epi_f100_maf0.4_ci_upper,epi_f1000_maf0.2,epi_f1000_maf0.2_ci_lower,epi_f1000_maf0.2_ci_upper,epi_f1000_maf0.2,epi_f1000_maf0.2_ci_lower,epi_f1000_maf0.2_ci_upper,epi_f1000_maf0.2,epi_f1000_maf0.2_ci_lower,epi_f1000_maf0.2_ci_upper,epi_f1000_maf0.4,epi_f1000_maf0.4_ci_lower,epi_f1000_maf0.4_ci_upper,epi_f1000_maf0.4,epi_f1000_maf0.4_ci_lower,epi_f1000_maf0.4_ci_upper,epi_f1000_maf0.4,epi_f1000_maf0.4_ci_lower,epi_f1000_maf0.4_ci_upper,epi_f10000_maf0.2,epi_f10000_maf0.2_ci_lower,epi_f10000_maf0.2_ci_upper,epi_f10000_maf0.2,epi_f10000_maf0.2_ci_lower,epi_f10000_maf0.2_ci_upper,epi_f10000_maf0.2,epi_f10000_maf0.2_ci_lower,epi_f10000_maf0.2_ci_upper,epi_f10000_maf0.4,epi_f10000_maf0.4_ci_lower,epi_f10000_maf0.4_ci_upper,epi_f10000_maf0.4,epi_f10000_maf0.4_ci_lower,epi_f10000_maf0.4_ci_upper,epi_f10000_maf0.4,epi_f10000_maf0.4_ci_lower,epi_f10000_maf0.4_ci_upper,het_f100_maf0.2,het_f100_maf0.2_ci_lower,het_f100_maf0.2_ci_upper,het_f100_maf0.2,het_f100_maf0.2_ci_lower,het_f100_maf0.2_ci_upper,het_f100_maf0.2,het_f100_maf0.2_ci_lower,het_f100_maf0.2_ci_upper,het_f100_maf0.4,het_f100_maf0.4_ci_lower,het_f100_maf0.4_ci_upper,het_f100_maf0.4,het_f100_maf0.4_ci_lower,het_f100_maf0.4_ci_upper,het_f100_maf0.4,het_f100_maf0.4_ci_lower,het_f100_maf0.4_ci_upper,het_f1000_maf0.2,het_f1000_maf0.2_ci_lower,het_f1000_maf0.2_ci_upper,het_f1000_maf0.2,het_f1000_maf0.2_ci_lower,het_f1000_maf0.2_ci_upper,het_f1000_maf0.2,het_f1000_maf0.2_ci_lower,het_f1000_maf0.2_ci_upper,het_f1000_maf0.4,het_f1000_maf0.4_ci_lower,het_f1000_maf0.4_ci_upper,het_f1000_maf0.4,het_f1000_maf0.4_ci_lower,het_f1000_maf0.4_ci_upper,het_f1000_maf0.4,het_f1000_maf0.4_ci_lower,het_f1000_maf0.4_ci_upper,het_f10000_maf0.2,het_f10000_maf0.2_ci_lower,het_f10000_maf0.2_ci_upper,het_f10000_maf0.2,het_f10000_maf0.2_ci_lower,het_f10000_maf0.2_ci_upper,het_f10000_maf0.2,het_f10000_maf0.2_ci_lower,het_f10000_maf0.2_ci_upper,het_f10000_maf0.4,het_f10000_maf0.4_ci_lower,het_f10000_maf0.4_ci_upper,het_f10000_maf0.4,het_f10000_maf0.4_ci_lower,het_f10000_maf0.4_ci_upper,het_f10000_maf0.4,het_f10000_maf0.4_ci_lower,het_f10000_maf0.4_ci_upper,add_f100_maf0.2,add_f100_maf0.2_ci_lower,add_f100_maf0.2_ci_upper,add_f100_maf0.2,add_f100_maf0.2_ci_lower,add_f100_maf0.2_ci_upper,add_f100_maf0.2,add_f100_maf0.2_ci_lower,add_f100_maf0.2_ci_upper,add_f100_maf0.4,add_f100_maf0.4_ci_lower,add_f100_maf0.4_ci_upper,add_f100_maf0.4,add_f100_maf0.4_ci_lower,add_f100_maf0.4_ci_upper,add_f100_maf0.4,add_f100_maf0.4_ci_lower,add_f100_maf0.4_ci_upper,add_f1000_maf0.2,add_f1000_maf0.2_ci_lower,add_f1000_maf0.2_ci_upper,add_f1000_maf0.2,add_f1000_maf0.2_ci_lower,add_f1000_maf0.2_ci_upper,add_f1000_maf0.2,add_f1000_maf0.2_ci_lower,add_f1000_maf0.2_ci_upper,add_f1000_maf0.4,add_f1000_maf0.4_ci_lower,add_f1000_maf0.4_ci_upper,add_f1000_maf0.4,add_f1000_maf0.4_ci_lower,add_f1000_maf0.4_ci_upper,add_f1000_maf0.4,add_f1000_maf0.4_ci_lower,add_f1000_maf0.4_ci_upper,add_f10000_maf0.2,add_f10000_maf0.2_ci_lower,add_f10000_maf0.2_ci_upper,add_f10000_maf0.2,add_f10000_maf0.2_ci_lower,add_f10000_maf0.2_ci_upper,add_f10000_maf0.2,add_f10000_maf0.2_ci_lower,add_f10000_maf0.2_ci_upper,add_f10000_maf0.4,add_f10000_maf0.4_ci_lower,add_f10000_maf0.4_ci_upper,add_f10000_maf0.4,add_f10000_maf0.4_ci_lower,add_f10000_maf0.4_ci_upper,add_f10000_maf0.4,add_f10000_maf0.4_ci_lower,add_f10000_maf0.4_ci_upper
49,0.21801445721916793,0.19912872826755726,0.24039832403051892,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.20683950247077215,0.12165980448404788,0.30779673952798037,0.04417102740797043,0.02930967562539877,0.06178509567031025,0.0978132855980855,0.07064905878460698,0.13000904762475463,0.1056951498099394,0.06914949775347937,0.14901002583414552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022725613722318842,0.0024958635534345977,0.04670245012442084,0.24738000690769385,0.22654542172455577,0.2720737098091821,0.15919549137207764,0.06238380775426565,0.27644026264657473,0.1661813006822203,0.14013655750472553,0.19705022101431932,0.2810450549052583,0.2595541027255172,0.3065167013782641,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09856464495530509,0.08763400563110182,0.11151992856775018,0.23012746094866313,0.212573071345689,0.25093338905630047,0.1559648983397825,0.09215429147475654,0.23159492188178643,0.04854049774246234,0.025090832752717056,0.07633366258381696,0.2189694994803641,0.19115093825003032,0.25194079601112884,0.33235712332687106,0.2602303306280793,0.4178437108679883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.1189401519887473,0.10527361863861644,0.13513808975784392,0.1931687604789881,0.1690494141452722,0.22175564940946277,0.19915126989824833,0.17950481641550808,0.22243676759864583,0.18620414915893996,0.1320401668216996,0.2504007374778545,0.10905569447599088,0.08884170644849672,0.13301384917009837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.20600961228089507,0.18667816479181054,0.22892175652351324,0.08628215158876422,0.06910784992907947,0.10663758938591433,0.20683950247077215,0.12165980448404788,0.30779673952798037,0.04478388836117658,0.02758895509387013,0.06516377928683931,0.10151127751553723,0.0732291203436239,0.13503204025103188,0.10154029789535904,0.05554326397059005,0.156057202364721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022725613722318842,0.0024958635534345977,0.04670245012442084,0.24432851891253488,0.22679985108508435,0.2651039608896688,0.1482405767952736,0.07168414508528824,0.24095501982534467,0.1633062355718525,0.1342105367319353,0.19779122946775093,0.2811040774975967,0.2595316892062829,0.30667224420976025,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09746600128710156,0.0845314352461117,0.1127963919893068,0.23012746094866313,0.212573071345689,0.25093338905630047,0.17109873011685414,0.09774241510503053,0.25804258011085346,0.04854049774246234,0.025090832752717056,0.07633366258381696,0.20740972147709566,0.16745064640344415,0.2547702769867684,0.3412771369932945,0.2596079277336327,0.4380736497114713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11923986954191217,0.10426885449960334,0.13698391360801074,0.196443667588767,0.15780738860404395,0.24223641009270316,0.20179913901812102,0.18101668226183745,0.22643105792563234,0.16006584687723868,0.1202182499396129,0.20729427554364416,0.10905569447599088,0.08884170644849672,0.13301384917009837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.20194951909322353,0.1855950905644029,0.2213332215122747,0.08628215158876422,0.06910784992907947,0.10663758938591433,0.20683950247077215,0.12165980448404788,0.30779673952798037,0.04478388836117658,0.02758895509387013,0.06516377928683931,0.10408065731910383,0.07325234902175572,0.1406191858935201,0.09331992893534893,0.041126957167888105,0.15518042325488693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025159154057889002,0.004755939123043156,0.0498686744267743,0.2192686698922925,0.18621390805269483,0.2584460502515176,0.14604693715484993,0.061947822255948,0.24789602315602835,0.16239284546329874,0.13463610629131223,0.19529086885096192,0.2811040774975967,0.2595316892062829,0.30667224420976025,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0947363243147035,0.08439742272899382,0.10699026466633889,0.23012746094866313,0.212573071345689,0.25093338905630047,0.18972048814994338,0.09055828727563499,0.30725015845168996,0.043554148901939635,0.017697278208163386,0.07420039778387391,0.19545634306270995,0.17188651567685964,0.22339192756268827,0.34651259382747834,0.27566337662909624,0.4304849650036416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11682086032481016,0.09906033877483009,0.1378711014827496,0.20030818451516721,0.16545596912398286,0.24161595449299772,0.20250750788638058,0.18226881612430015,0.2264949421018737,0.13123716355387507,0.10230977946860319,0.16552266633878598,0.10905569447599088,0.08884170644849672,0.13301384917009837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.19311000308713322,0.16641948295535614,0.22474431539173867,0.08709220187135538,0.07174526457397735,0.10528179896378677,0.20683950247077215,0.12165980448404788,0.30779673952798037,0.04478388836117658,0.02758895509387013,0.06516377928683931,0.1052717441472556,0.07492006649724653,0.1412453574379896,0.0912411171675789,0.03738581088147462,0.1550718544444613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024461476302879186,0.004477200238581551,0.04866363650386029,0.17772551009659887,0.15726647362932833,0.20197410270032257,0.16504695538547362,0.043049737623357745,0.3127929232080252,0.15880898385557218,0.13170788498523425,0.19092992496985006,0.2811040774975967,0.2595316892062829,0.30667224420976025,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08890325036107698,0.06941976564514774,0.11199559315704614,0.23012746094866313,0.212573071345689,0.25093338905630047,0.18966110049600568,0.09039984709444669,0.3073081704799666,0.041434219541718276,0.022098971059694515,0.06435086882197204,0.1847283292738158,0.15908728900996857,0.21511877020627954,0.35578596798051343,0.27093709173745884,0.4563511063335851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11682086032481016,0.09906033877483009,0.1378711014827496,0.20142790343277625,0.160585062625067,0.2498359215283132,0.20370357067215789,0.18545119753940525,0.22533676737012132,0.1065301141448121,0.07469011854021732,0.14426772134617288,0.10905569447599088,0.08884170644849672,0.13301384917009837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.17562405870168574,0.1502030182528995,0.2057537500188466,0.08683986887298015,0.07062954644896657,0.10605277291485621,0.20683950247077215,0.12165980448404788,0.30779673952798037,0.04478388836117658,0.02758895509387013,0.06516377928683931,0.10622087043513413,0.07583279639240038,0.1422376216957739,0.09127945967869452,0.037486376989494016,0.1550364478983292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024461476302879186,0.004477200238581551,0.04866363650386029,0.13917179892706663,0.11454027422687478,0.16836573524068585,0.16504695538547362,0.043049737623357745,0.3127929232080252,0.1557383815695021,0.12736843641923196,0.18936319294512133,0.2811040774975967,0.2595316892062829,0.30667224420976025,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0817567643686636,0.061313254412791056,0.10598695453930841,0.2307878557139964,0.2135293948053334,0.2512430412849761,0.19204945263550427,0.08944178419971714,0.3136627824664422,0.041434219541718276,0.022098971059694515,0.06435086882197204,0.16824506794197397,0.13147005286748273,0.21183179109795958,0.35288728035991584,0.2678582976565213,0.4536658856662855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11682086032481016,0.09906033877483009,0.1378711014827496,0.19124654954703785,0.16217566677948644,0.2257021307758351,0.2040416078598375,0.187063367692059,0.22416466837714263,0.09374614385527599,0.06136563289827731,0.13212438418701258,0.11027004886730962,0.0907335872863638,0.1334251812486664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.16275784804895885,0.13658167149324416,0.19378254670659556,0.08707517534579863,0.07097087192901694,0.10616242284863239,0.20683950247077215,0.12165980448404788,0.30779673952798037,0.0437435422823976,0.026963890997188003,0.06363122998941691,0.10656971892236836,0.07719738178687055,0.14138259186275912,0.08914785461995477,0.038575999685731305,0.14908695827600293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024461476302879186,0.004477200238581551,0.04866363650386029,0.11615467986834385,0.08213945485610048,0.1564704266516977,0.16504695538547362,0.043049737623357745,0.3127929232080252,0.1537156562054765,0.12714983738057295,0.1852021692140415,0.2811040774975967,0.2595316892062829,0.30667224420976025,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0739406400143466,0.05543180380617965,0.09587780355080548,0.23321028571465569,0.2152600672604147,0.2544853606743711,0.19246689510489362,0.08934639061315153,0.3146880518299889,0.041434219541718276,0.022098971059694515,0.06435086882197204,0.16726202473125057,0.13303601670746415,0.20782759712994414,0.3488797352298469,0.2443652567697801,0.47275306687100804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11511577684174146,0.09535179958969128,0.13854056683030752,0.18938569624497995,0.1480151175720554,0.23841920325421212,0.20437967476997185,0.18810542464789992,0.22366834761497756,0.06332255446251644,0.007837534850874461,0.13240084679825428,0.11134169560755106,0.09183898706028608,0.13445682299824385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.1432291557863835,0.12210057988103913,0.16827130428859496,0.08801337094692331,0.06983159402325265,0.10956289514564004,0.20683950247077215,0.12165980448404788,0.30779673952798037,0.04372793000698722,0.026943444477585166,0.06362134738842973,0.10981605581735723,0.08424079233213733,0.14012853636736256,0.08914785461995477,0.038575999685731305,0.14908695827600293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02319536758891374,0.0030487052234079923,0.047594187366836176,0.10140163387749661,0.06176371418703566,0.14940553851210142,0.15822174954862303,0.05295817220715518,0.28570227243320856,0.15013995357105345,0.12185140321570721,0.18366829367710283,0.2811040774975967,0.2595316892062829,0.30667224420976025,0.08917079047212723,0.055114280883706075,0.12953546883005224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06632732313599038,0.05098801197540376,0.08450788152884807,0.23436013117614526,0.2159514914967774,0.25617853912941513,0.1934452560894954,0.0819471485936968,0.3255957700727431,0.03741109150392449,0.013830231680511708,0.06535975194148698,0.15802657416396473,0.12480081210393845,0.19740662851944352,0.3380642972998946,0.25743575105790245,0.43362738861068495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11650365790208476,0.0919576717522315,0.14559621165732242,0.19675337808312368,0.16767629203946993,0.23121631159927106,0.2033664907826102,0.18849927729007487,0.2209875064990541,0.04707893573140807,0.023008358758444074,0.0770465623893142,0.11134169560755106,0.09183898706028608,0.13445682299824385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.13258629802940697,0.11133762044972395,0.1577707942211942,0.08893346530327895,0.06735139454357193,0.11451310793376551,0.20683950247077215,0.12165980448404788,0.30779673952798037,0.04444854463647571,0.02484313922916755,0.06768539106925794,0.10981605581735723,0.08424079233213733,0.14012853636736256,0.08914785461995477,0.038575999685731305,0.14908695827600293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02319536758891374,0.0030487052234079923,0.047594187366836176,0.09418705007469637,0.06009070300951753,0.13547977698082425,0.11214226074442765,-0.029025373895463474,0.2831047563462563,0.14913309097579355,0.11905949176710684,0.18477711832310878,0.2811040774975967,0.2595316892062829,0.30667224420976025,0.08917079047212723,0.055114280883706075,0.12953546883005224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057055590884499185,0.04295561852611506,0.07376725206117216,0.24069788419345323,0.220933026263314,0.2641237179850464,0.19505215171086518,0.08572757758459447,0.32462653630148014,0.03741109150392449,0.013830231680511708,0.06535975194148698,0.15403803180983186,0.1192641564664678,0.19525295108537297,0.3336684247972619,0.21099736282757717,0.47906142073466396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11731456648658152,0.09287080082368597,0.1462859658097443,0.19790782812186558,0.15122210773313502,0.25324098205258505,0.20169060315561574,0.18587380691674432,0.22043708952637248,,,,0.11134323391735043,0.09184152657349653,0.13445717465520807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.12036279643172773,0.09707792166106056,0.14796064753512134,0.08861001580290176,0.06506216907038992,0.11651954824960664,0.20683950247077215,0.12165980448404788,0.30779673952798037,0.04444854463647571,0.02484313922916755,0.06768539106925794,0.10981605581735723,0.08424079233213733,0.14012853636736256,0.09033825776128362,0.026655751304016026,0.16581645330273276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023315704433130427,0.003212343608757825,0.047662083440514966,0.09418705007469637,0.06009070300951753,0.13547977698082425,0.07428054606732686,-0.006761889220476519,0.17517756431829196,0.14650828695364268,0.11553580526782023,0.18321769365162088,0.2811040774975967,0.2595316892062829,0.30667224420976025,0.08917079047212723,0.055114280883706075,0.12953546883005224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05160461428903389,0.03782720213994823,0.0679339685512066,0.24094872854380095,0.21748090696530212,0.2687634130556671,0.1951014271575248,0.08586467562870258,0.3245717220765496,0.035671425472041864,0.010697407803320333,0.06527129353502778,0.14947592029836215,0.12836604491737275,0.17449590444316188,0.3355599379121913,0.2160436352058952,0.4772138295050113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11311098182442539,0.0897171466338661,0.14083797570715376,0.18953277643096594,0.1288098490914433,0.2615032003127139,0.2009650016041324,0.18808197325967035,0.2162343084616103,,,,0.11144168937387082,0.09172776767600971,0.13480715219211653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.07362705738806348,0.04769455802118633,0.10436294337906288,0.0905620207325008,0.06230548088205069,0.12405242113921452,0.2070729074685945,0.12148409299300518,0.3085150402383562,0.04444854463647571,0.02484313922916755,0.06768539106925794,0.10981605581735723,0.08424079233213733,0.14012853636736256,0.08711363891844022,0.026196970459959647,0.1593136899124774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023315704433130427,0.003212343608757825,0.047662083440514966,0.08578116419990939,0.07365601060358268,0.1004654544316714,0.06861098849959123,0.0030065944923074323,0.15028780035734893,0.14381537406782968,0.11452926293085562,0.1785260496680184,0.2811040774975967,0.2595316892062829,0.30667224420976025,0.0891628631724487,0.055095478566643645,0.1295404308893874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041657471884108656,0.02431650747306401,0.062210442794140536,0.24518967349668733,0.22134021048417055,0.2734566895574515,0.19435435865807257,0.08674105167268502,0.3219005040497498,0.03326610880101645,0.006746004233346196,0.06469844005954618,0.131184868818412,0.1099627734909436,0.15633785901990133,0.3355599379121913,0.2160436352058952,0.4772138295050113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11230728231523165,0.08781083685476694,0.14134111913156497,0.18048652453532685,0.119489921888487,0.25278131564929757,0.20013361411960978,0.18685952171067502,0.21586642047749305,,,,0.11147255607420084,0.09165560279629709,0.13496013465355625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.05803084503611987,0.046009208926402596,0.07227920697247445,0.0911578986167084,0.061474140098494924,0.12633987643892686,0.2070729074685945,0.12148409299300518,0.3085150402383562,0.04444854463647571,0.02484313922916755,0.06768539106925794,0.10957983892479346,0.08248655087928168,0.14169152244234084,0.08711363891844022,0.026196970459959647,0.1593136899124774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023315704433130427,0.003212343608757825,0.047662083440514966,0.08684400257063529,0.07105471343362295,0.10596578130928452,0.12095219154817734,0.06103804395774156,0.19554470374817773,0.14325133493021172,0.11431654261940145,0.17754561814050016,0.2809860344711136,0.25914076867338454,0.30687762284071296,0.0891628631724487,0.055095478566643645,0.1295404308893874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03465193021286512,0.01715002110331647,0.05539565704788868,0.2305924684303658,0.18931441312332434,0.27951631429259266,0.19431810057757054,0.08664023161477008,0.3219407665370898,0.03326610880101645,0.006746004233346196,0.06469844005954618,0.126780552879371,0.10078241279781928,0.15759423798622357,0.33680974490524224,0.2172573256987354,0.47850644273193765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11144804409461051,0.08369104757253512,0.14434637250042404,0.15210246054257012,0.09513454927509693,0.21962233979103457,0.202534677587687,0.18477440161514472,0.22358462768073434,,,,0.11156855634870615,0.09178119566331654,0.13502106100260514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.05709519942736824,0.04477420878592748,0.07169836429373636,0.09094548911187061,0.06239974955941899,0.1247786566751008,0.2070729074685945,0.12148409299300518,0.3085150402383562,0.04544750872957304,0.02309604744963679,0.07193905340921289,0.10957983892479346,0.08248655087928168,0.14169152244234084,0.08712328690844647,0.026214433410363204,0.15931407540416456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023315704433130427,0.003212343608757825,0.047662083440514966,0.07783327799628868,0.05527476390286762,0.1051529952694325,0.12095219154817734,0.06103804395774156,0.19554470374817773,0.14325133493021172,0.11431654261940145,0.17754561814050016,0.2812235660254651,0.2586481562487365,0.30798054040271666,0.0891628631724487,0.055095478566643645,0.1295404308893874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024894870959169767,0.010525019733233023,0.04192639972697329,0.2298236586029637,0.18351082104849328,0.2847148619095,0.19646610885438567,0.090429788636567,0.3221431677067522,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.12162207120729032,0.08741996258589602,0.162159317400446,0.352738580383114,0.20823873909716964,0.5240036244750491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.10222632521734572,0.07347394768125759,0.1363044055989128,0.15119367270254452,0.07529614569542886,0.24114943454743232,0.20370286210625083,0.18577366602696221,0.22495302078965002,,,,0.1133963093376444,0.09734324431611507,0.1324228277355601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.05737528202911779,0.04478665943707866,0.07229565138105304,0.09191941657231936,0.06856962681974968,0.11959420663383791,0.2070729074685945,0.12148409299300518,0.3085150402383562,0.04702267649821428,0.029038849733996182,0.06833758491822187,0.10956788057635822,0.08249373501868157,0.14165687590965614,0.08712328690844647,0.026214433410363204,0.15931407540416456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023315704433130427,0.003212343608757825,0.047662083440514966,0.0785441388099419,0.056120954032017875,0.10569996414309198,0.1022525774208615,0.0677786626430667,0.14675821002518583,0.14210903132246916,0.11365246219605649,0.17583651173191878,0.28151853684561,0.2599415630053076,0.3070921384720457,0.0891628631724487,0.055095478566643645,0.1295404308893874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020396275230502702,0.004699220711003618,0.03940635230020231,0.2296140963638952,0.18243202483892396,0.28553553882473925,0.19539158129888215,0.09195100316062187,0.31799209779832577,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.1111967203068089,0.0799491921929649,0.1482321193256314,0.35388255222409293,0.20769075096712067,0.5271529521452185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.1027525454871093,0.07257943914594628,0.13851451132680873,0.1512609079529526,0.07508215930661263,0.24154998114277157,0.20370286210625083,0.18577366602696221,0.22495302078965002,,,,0.1134454505126515,0.09738805063236756,0.13247710670012552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
